epoch step loss
50 20 0.025846436619758606
50 30 0.01111783366650343
51 10 0.000844713591504842
51 20 0.012572946958243847
51 30 0.017130644991993904
52 10 0.00020236159616615623
52 20 0.013873530551791191
52 30 0.0451652891933918
53 10 0.11618995666503906
53 20 0.016644440591335297
53 30 0.0850745439529419
54 10 0.028712008148431778
54 20 0.0029053902253508568
54 30 0.038872670382261276
55 10 0.05083077400922775
55 20 0.04967653006315231
55 30 0.08648069202899933
56 10 0.013100706972181797
56 20 0.044364865869283676
56 30 0.002741623902693391
57 10 0.36031901836395264
57 20 0.00895281694829464
57 30 0.009025412611663342
58 10 0.0028170482255518436
58 20 0.002142712939530611
58 30 0.012611041776835918
59 10 0.0005331147694960237
59 20 0.10604608058929443
59 30 0.0014622412854805589
60 10 0.02944716438651085
60 20 0.17464742064476013
60 30 0.01234971173107624
61 10 0.04742710292339325
61 20 0.0022921287454664707
61 30 0.028346946462988853
62 10 0.0002762197400443256
62 20 0.011204740032553673
62 30 0.09796921908855438
63 10 0.027170546352863312
63 20 0.019847137853503227
63 30 0.07812217622995377
64 10 0.0169107373803854
64 20 0.01353560108691454
64 30 0.026219159364700317
65 10 0.004174909088760614
65 20 0.011933472938835621
65 30 0.00017147134349215776
66 10 0.024214686825871468
66 20 0.0961911678314209
66 30 0.002119512530043721
67 10 0.025972900912165642
67 20 0.07495348900556564
67 30 0.048180967569351196
68 10 0.14361059665679932
68 20 0.02938186563551426
68 30 0.00015161154442466795
69 10 0.05026518926024437
69 20 0.056052129715681076
69 30 0.0026613743975758553
70 10 0.0038788714446127415
70 20 0.011100906878709793
70 30 0.002536304760724306
71 10 0.0116170858964324
71 20 0.19482560455799103
71 30 0.013059702701866627
72 10 0.09634101390838623
72 20 0.009053267538547516
72 30 0.0018455248791724443
73 10 0.11076649278402328
73 20 0.09634900093078613
73 30 0.0006281345267780125
74 10 0.02593507058918476
74 20 0.05955212935805321
74 30 0.2992931008338928
75 10 0.037460342049598694
75 20 0.01979110762476921
75 30 0.053142838180065155
76 10 0.017037248238921165
76 20 0.0003326924634166062
76 30 0.19766631722450256
77 10 0.031833063811063766
77 20 0.012331058271229267
77 30 0.0020748423412442207
78 10 0.07223094254732132
78 20 0.02885592356324196
78 30 0.020382920280098915
79 10 0.00045765325194224715
79 20 0.05811687558889389
79 30 0.16234269738197327
80 10 0.00034896197030320764
80 20 0.0055436803959310055
80 30 0.004287459421902895
81 10 0.003529858775436878
81 20 0.39210930466651917
81 30 0.061642762273550034
82 10 0.045785825699567795
82 20 0.03884800523519516
82 30 0.15989896655082703
83 10 0.0067446548491716385
83 20 0.02724350243806839
83 30 0.057016365230083466
84 10 0.08009374886751175
84 20 0.0013866032240912318
84 30 0.015935441479086876
85 10 0.01687958836555481
85 20 0.012205272912979126
85 30 0.22688764333724976
86 10 0.012054508551955223
86 20 0.05886403098702431
86 30 0.07991290837526321
87 10 0.022792568430304527
87 20 0.09620001167058945
87 30 0.012516572140157223
88 10 0.00027763081016018987
88 20 0.012640740722417831
88 30 0.07826102524995804
89 10 6.390982889570296e-06
89 20 0.08274271339178085
89 30 0.007172930985689163
90 10 0.0010097979102283716
90 20 0.0017650001682341099
90 30 0.017134280875325203
91 10 0.04917531833052635
91 20 0.0003073769621551037
91 30 0.1369534283876419
92 10 0.06463848799467087
92 20 0.00596191780641675
92 30 0.011944172903895378
93 10 0.026733258739113808
93 20 0.0027302484959363937
93 30 0.2490268051624298
94 10 0.0002339612547075376
94 20 0.05198267847299576
94 30 0.07288561761379242
95 10 0.004176048561930656
95 20 0.12630552053451538
95 30 0.0733940377831459
96 10 0.034990061074495316
96 20 0.20614080131053925
96 30 0.028370680287480354
97 10 0.02694450132548809
97 20 0.012428821995854378
97 30 0.05888649821281433
98 10 0.021401802077889442
98 20 0.0001424450456397608
98 30 0.12062536180019379
99 10 0.0015933697577565908
99 20 0.00042849770397879183
99 30 0.0014826871920377016
100 10 0.12249613553285599
100 20 0.005878380034118891
100 30 0.001125883893109858
