epoch step loss
3 13 0.005944069474935532
3 14 0.000314021366648376
3 15 0.12737882137298584
3 16 0.036900777369737625
3 17 0.006722940132021904
3 18 9.70847213466186e-06
3 19 0.005402758717536926
3 20 0.0031767061445862055
3 21 0.0010677298996597528
3 22 0.006980536505579948
3 23 0.010690342634916306
3 24 0.1338507980108261
3 25 0.0018418901599943638
3 26 0.0004945045802742243
3 27 0.010836166329681873
3 28 0.09935339540243149
3 29 1.961129555638763e-06
3 30 0.03345230966806412
3 31 4.135015672090958e-07
3 32 6.104628482717089e-06
3 33 0.03050725720822811
3 34 0.017427852377295494
3 35 0.2384079396724701
3 36 1.8572709450381808e-05
3 37 0.10306411981582642
3 38 0.0052080038003623486
3 39 0.00706852413713932
4 1 0.0020521916449069977
4 2 0.016800856217741966
4 3 0.00014558612019754946
4 4 0.020038260146975517
4 5 3.262707650719676e-06
4 6 0.0021800901740789413
4 7 0.016435768455266953
4 8 0.008648449555039406
4 9 0.04452639818191528
4 10 0.14075683057308197
4 11 0.021899929270148277
4 12 0.043010059744119644
4 13 0.29193663597106934
4 14 0.12784823775291443
4 15 0.011477046646177769
4 16 0.006814366206526756
4 17 0.24563714861869812
4 18 0.1774527132511139
4 19 0.2417183667421341
4 20 0.01977967843413353
4 21 0.011066166684031487
4 22 0.006834778003394604
4 23 9.126449640461942e-07
4 24 0.018266089260578156
4 25 0.02073255553841591
4 26 0.0030260493513196707
4 27 0.02147264964878559
4 28 2.664100975380279e-06
4 29 0.019176334142684937
4 30 0.03530357405543327
4 31 0.015155557543039322
4 32 0.032486602663993835
4 33 0.010600493289530277
4 34 0.0008418954093940556
4 35 0.03159140795469284
4 36 0.16517357528209686
4 37 1.0489107808098197e-05
4 38 0.002643242245540023
4 39 0.0001590463798493147
5 1 0.0019978974014520645
5 2 0.0026184527669101954
5 3 2.6542375053395517e-07
5 4 0.03394428640604019
5 5 0.1339963972568512
5 6 0.022839846089482307
5 7 0.0004413114511407912
5 8 0.052798930555582047
5 9 0.0008138039847835898
5 10 0.04977106302976608
5 11 0.02126302383840084
5 12 0.0024226908572018147
5 13 0.03735170513391495
5 14 0.009704023599624634
5 15 0.0005956005770713091
5 16 0.001839889446273446
5 17 4.098942554264795e-06
5 18 0.01483828667551279
5 19 0.020206335932016373
5 20 0.00010413059499114752
5 21 0.019437318667769432
5 22 0.15013131499290466
5 23 1.0641942935762927e-05
5 24 0.002498055575415492
5 25 0.007317036855965853
5 26 7.846180778869893e-06
5 27 0.05010974034667015
5 28 0.00740159722045064
5 29 0.07707786560058594
5 30 1.3209163626015652e-05
5 31 0.0017187538323923945
5 32 0.21187672019004822
5 33 0.010072452016174793
5 34 0.039816319942474365
5 35 0.10456936061382294
5 36 0.01066548191010952
5 37 0.013310582377016544
5 38 0.10161818563938141
5 39 0.059871528297662735
6 1 0.001946977456100285
6 2 0.0017782793147489429
6 3 0.1258593201637268
6 4 0.00019518283079378307
6 5 0.19107618927955627
6 6 0.007348730228841305
6 7 6.289672001003055e-06
6 8 0.0
6 9 0.000934840296395123
6 10 0.0008115614764392376
6 11 1.3224668293787545e-07
6 12 0.05660419538617134
6 13 1.7330265109194443e-05
6 14 0.015080006793141365
6 15 0.004729660227894783
6 16 3.112569174845703e-05
6 17 0.00018875612295232713
6 18 0.0072984700091183186
6 19 2.911728415710968e-06
6 20 0.10951133817434311
6 21 0.24137376248836517
6 22 9.620315495340037e-07
6 23 0.05175793170928955
6 24 0.010220340453088284
6 25 0.110503651201725
6 26 0.012062794528901577
6 27 0.025050748139619827
6 28 0.09567533433437347
6 29 2.2501304556499235e-05
6 30 0.09607814997434616
6 31 0.06587003171443939
6 32 0.07506516575813293
6 33 0.023471131920814514
6 34 0.040223706513643265
6 35 0.037763774394989014
6 36 3.8512916944455355e-06
6 37 0.19903485476970673
6 38 2.424789954602602e-06
6 39 0.025416577234864235
7 1 0.0076842824928462505
7 2 0.09122714400291443
7 3 0.06300602853298187
7 4 0.08943061530590057
7 5 0.013914402574300766
7 6 0.010818089358508587
7 7 0.11250630766153336
7 8 7.237802492454648e-05
7 9 0.0011990657076239586
7 10 5.0329716032138094e-05
7 11 0.0705617219209671
7 12 0.007745438255369663
7 13 0.007108224090188742
7 14 0.03328005224466324
7 15 0.00010842536721611395
7 16 0.03362581506371498
7 17 0.0073295640759170055
7 18 0.08732268959283829
7 19 0.021547118201851845
7 20 0.007908647879958153
7 21 0.07942385226488113
7 22 0.3439944386482239
7 23 5.5993405112531036e-05
7 24 0.29023492336273193
7 25 1.3315750038600527e-05
7 26 2.6077008996594486e-08
7 27 0.0013217353262007236
7 28 0.0013799534644931555
7 29 3.668793215183541e-05
7 30 1.1333496559018386e-06
7 31 0.08369304984807968
7 32 0.00417036609724164
7 33 0.03895986080169678
7 34 0.009620893746614456
7 35 0.023795325309038162
7 36 0.2557394504547119
7 37 0.17453648149967194
7 38 6.605876023968449e-06
7 39 0.000350204820279032
8 1 0.01817104034125805
8 2 0.09253709763288498
8 3 0.054691068828105927
8 4 2.692566704354249e-05
8 5 0.025722861289978027
8 6 0.02989981509745121
8 7 1.8626440834168534e-08
8 8 0.17414788901805878
8 9 0.0017258473671972752
8 10 3.7624931792379357e-07
8 11 0.021740343421697617
8 12 0.08925279229879379
8 13 0.10109557956457138
8 14 0.03509187325835228
8 15 0.23311755061149597
8 16 0.015313309617340565
8 17 0.17590124905109406
8 18 0.05323529243469238
8 19 0.008173354901373386
8 20 6.593982107006013e-05
8 21 0.24603809416294098
8 22 0.15317761898040771
8 23 0.044185660779476166
8 24 0.021194733679294586
8 25 0.00028197455685585737
8 26 0.00020689198572654277
8 27 0.023487061262130737
8 28 0.0005033095949329436
8 29 0.007779323495924473
8 30 1.75171771843452e-06
8 31 0.02151782065629959
8 32 0.014716465957462788
8 33 1.2014017158890056e-07
8 34 0.013015911914408207
8 35 0.01639031618833542
8 36 1.334780336037511e-05
8 37 0.00759256212040782
8 38 0.006568405777215958
8 39 1.2343813068582676e-05
9 1 0.006509426981210709
9 2 0.017578937113285065
9 3 0.02663055621087551
9 4 0.01587449200451374
9 5 0.01205621287226677
9 6 0.11511920392513275
9 7 0.005173275712877512
9 8 0.20951446890830994
9 9 1.2293419615616585e-07
9 10 0.06743581593036652
9 11 0.021209554746747017
9 12 1.0942274002445629e-06
9 13 0.09847576916217804
9 14 0.10580527782440186
9 15 0.05784440040588379
9 16 0.011162531562149525
9 17 0.0019115136237815022
9 18 3.525005740812048e-05
9 19 0.0503036230802536
9 20 0.002550227800384164
9 21 0.01881003938615322
9 22 0.009843283332884312
9 23 0.01779436506330967
9 24 0.04832395911216736
9 25 0.002872160170227289
9 26 0.12048573046922684
9 27 0.0705636516213417
9 28 8.089225957519375e-06
9 29 0.0012392745120450854
9 30 0.015530848875641823
9 31 0.004066738300025463
9 32 0.006922591477632523
9 33 0.00020070347818545997
9 34 0.007495502009987831
9 35 0.015534326434135437
9 36 0.022891998291015625
9 37 0.27594688534736633
9 38 0.007527874317020178
9 39 0.03730921074748039
10 1 0.0794026181101799
10 2 0.0008659875602461398
10 3 0.013839117251336575
10 4 9.551145012665074e-06
10 5 0.05434296280145645
10 6 0.030828023329377174
10 7 1.956700361915864e-05
10 8 1.0896420121753181e-07
10 9 0.17071892321109772
10 10 0.016213461756706238
10 11 0.009173358790576458
10 12 0.12552623450756073
10 13 2.643611651365063e-06
10 14 6.315547216217965e-05
10 15 0.015792427584528923
10 16 0.009547922760248184
10 17 0.00978784542530775
10 18 0.0010773035464808345
10 19 0.0027994734700769186
10 20 0.007950725965201855
10 21 0.10850275307893753
10 22 0.009770342148840427
10 23 0.0004943120875395834
10 24 0.01651250571012497
10 25 0.020997032523155212
10 26 0.025326257571578026
10 27 1.205095145451196e-06
10 28 1.453503136872314e-05
10 29 0.009693030267953873
10 30 0.015768922865390778
10 31 2.300349137840385e-07
10 32 0.0038810069672763348
10 33 1.1175792025142073e-07
10 34 0.0001521174272056669
10 35 0.25410130620002747
10 36 0.008180133998394012
10 37 2.3464659534511156e-05
10 38 0.006849673576653004
10 39 0.00032485651900060475
11 1 0.002471483778208494
11 2 1.1548341660727601e-07
11 3 0.009901347570121288
11 4 0.009773880243301392
11 5 1.9472749954729807e-06
11 6 4.0978104465239085e-08
11 7 0.056377869099378586
11 8 0.09955435246229172
11 9 3.363548967172392e-05
11 10 0.027751479297876358
11 11 4.121573510929011e-05
11 12 0.011015703901648521
11 13 0.010157205164432526
11 14 0.0038085489068180323
11 15 2.477303269188269e-07
11 16 0.07852131128311157
11 17 1.7283705346926581e-06
11 18 1.229341535236017e-07
11 19 0.017077123746275902
11 20 0.010469164699316025
11 21 9.900947043206543e-05
11 22 2.5109069611062296e-05
11 23 0.052138131111860275
11 24 0.007848408073186874
11 25 0.029311198741197586
11 26 5.923078560954309e-07
11 27 0.008378969505429268
11 28 5.3217281674733385e-05
11 29 0.028454875573515892
11 30 0.0012045365292578936
11 31 0.0019044241635128856
11 32 0.12598764896392822
11 33 0.1120036169886589
11 34 0.0248221717774868
11 35 3.883857061737217e-05
11 36 0.015727153047919273
11 37 0.31277501583099365
11 38 0.00016096515173558146
11 39 0.01946614310145378
12 1 0.024639971554279327
12 2 0.009908168576657772
12 3 0.09363050013780594
12 4 0.19650612771511078
12 5 0.0011558227706700563
12 6 7.679000191274099e-06
12 7 0.020625172182917595
12 8 8.036594226723537e-05
12 9 0.07364127784967422
12 10 0.0034383325837552547
12 11 0.06194093078374863
12 12 0.059601377695798874
12 13 9.313225191043273e-10
12 14 0.00013558281352743506
12 15 0.024449963122606277
12 16 0.0002441825345158577
12 17 0.028747811913490295
12 18 0.014857577160000801
12 19 0.014899403788149357
12 20 0.07206014543771744
12 21 0.048979297280311584
12 22 0.01171935722231865
12 23 0.047387756407260895
12 24 0.0023919101804494858
12 25 0.028577443212270737
12 26 0.1361316293478012
12 27 0.010763369500637054
12 28 0.0019126783590763807
12 29 0.04124573618173599
12 30 0.08459821343421936
12 31 0.14258089661598206
12 32 7.543676616705852e-08
12 33 3.4458176401130913e-07
12 34 0.051085811108350754
12 35 0.04768252745270729
12 36 0.0009015394025482237
12 37 0.044183261692523956
12 38 0.04694970324635506
12 39 0.011736525222659111
13 1 0.04586976766586304
13 2 0.007500582840293646
13 3 1.418281271980959e-06
13 4 0.07163383811712265
13 5 0.0016472726128995419
13 6 0.00024500046856701374
13 7 6.239847039068991e-08
13 8 0.0004249954945407808
13 9 0.07241255044937134
13 10 9.303529805038124e-05
13 11 0.007944394834339619
13 12 0.007409228011965752
13 13 0.025035535916686058
13 14 0.02104906551539898
13 15 5.1222606600731524e-08
13 16 0.036308176815509796
13 17 0.005992542486637831
13 18 0.14055156707763672
13 19 0.057057760655879974
13 20 0.02047855034470558
13 21 8.47498924372303e-08
13 22 0.007522316183894873
13 23 0.021054793149232864
13 24 0.05712021887302399
13 25 4.656611984898973e-09
13 26 0.00017814770399127156
13 27 0.006011109333485365
13 28 4.7406949306605384e-05
13 29 9.294219580624485e-07
13 30 0.05385097116231918
13 31 0.0075840153731405735
13 32 0.014997569844126701
13 33 0.015138030052185059
13 34 0.006029670126736164
13 35 2.719432643516484e-07
13 36 0.04239843413233757
13 37 0.007693451829254627
13 38 0.01645199954509735
13 39 0.001230976078659296
14 1 0.1096295490860939
14 2 0.027953019365668297
14 3 0.027169015258550644
14 4 1.3950455013400642e-06
14 5 1.264004094991833e-05
14 6 0.020791463553905487
14 7 0.04385075718164444
14 8 0.056953638792037964
14 9 0.05102824047207832
14 10 0.0003064124030061066
14 11 0.10975535213947296
14 12 0.020645268261432648
14 13 0.017170073464512825
14 14 0.02069690264761448
14 15 0.009874540381133556
14 16 0.20415368676185608
14 17 0.024313360452651978
14 18 0.004090665839612484
14 19 9.929418592946604e-05
14 20 0.0014104299480095506
14 21 0.010837504640221596
14 22 0.00025760242715477943
14 23 0.01014640647917986
14 24 0.004354029893875122
14 25 0.0003151548153255135
14 26 0.015353009104728699
14 27 0.20235025882720947
14 28 7.450578820566989e-09
14 29 0.00026788891409523785
14 30 0.12820890545845032
14 31 5.4066793381934986e-05
14 32 1.4731380360899493e-05
14 33 0.03388872742652893
14 34 0.020086858421564102
14 35 1.2273937954887515e-06
14 36 2.608200929898885e-06
14 37 0.026107408106327057
14 38 0.0012868905905634165
14 39 0.016871901229023933
15 1 0.0005132214282639325
15 2 0.002407216699793935
15 3 0.009824172593653202
15 4 0.015508224256336689
15 5 1.4397151062439661e-06
15 6 1.2847655852965545e-05
15 7 1.5614805306540802e-05
15 8 1.7210124951816397e-06
15 9 0.0076629179529845715
15 10 0.09115264564752579
15 11 0.15145833790302277
15 12 2.591471684354474e-06
15 13 0.09117268025875092
15 14 0.0106584457680583
15 15 0.004925687797367573
15 16 0.01800069957971573
15 17 0.015348277986049652
15 18 0.006042585242539644
15 19 0.006550137419253588
15 20 0.007547341752797365
15 21 2.566499460954219e-06
15 22 0.0175640806555748
15 23 3.2130100180438603e-07
15 24 0.030945871025323868
15 25 0.0007829010137356818
15 26 6.5192553577730905e-09
15 27 0.0037504592910408974
15 28 3.539020099196932e-08
15 29 1.2804917787434533e-05
15 30 1.1771118124670465e-06
15 31 0.01525897067040205
15 32 0.004644856322556734
15 33 9.313225191043273e-10
15 34 0.0020891427993774414
15 35 0.09458968043327332
15 36 1.5087279336967185e-07
15 37 7.776233701406454e-07
15 38 0.047188617289066315
15 39 0.00123130832798779
16 1 1.1548320344445528e-07
16 2 0.16065125167369843
16 3 0.0
16 4 0.03205892816185951
16 5 0.012465346604585648
16 6 0.030013902112841606
16 7 0.0008148225606419146
16 8 0.0010584035189822316
16 9 0.5059996843338013
16 10 1.1305437510600314e-06
16 11 5.660390343109611e-06
16 12 0.02108314260840416
16 13 0.004500460810959339
16 14 7.245472488648375e-07
16 15 8.098312719084788e-06
16 16 0.017552606761455536
16 17 0.00036849078605882823
16 18 0.08062634617090225
16 19 0.007248898036777973
16 20 0.012082839384675026
16 21 0.16260065138339996
16 22 1.1291619557596277e-05
16 23 0.00012722307292278856
16 24 0.005120742134749889
16 25 0.007306575309485197
16 26 0.06529125571250916
16 27 0.09044705331325531
16 28 1.8626430176027498e-08
16 29 0.013386279344558716
16 30 0.010050211101770401
16 31 6.073664280847879e-06
16 32 0.05241203308105469
16 33 0.007596307899802923
16 34 0.14890097081661224
16 35 4.545829597191187e-06
16 36 1.8626439057811695e-08
16 37 0.024964414536952972
16 38 0.3799152672290802
16 39 0.045886602252721786
17 1 0.009922956116497517
17 2 0.143937349319458
17 3 0.008147344924509525
17 4 0.019071580842137337
17 5 0.020546412095427513
17 6 0.1005924791097641
17 7 0.04624472185969353
17 8 0.037641990929841995
17 9 0.03667539358139038
17 10 0.010021700523793697
17 11 6.597496394533664e-06
17 12 0.0005154658574610949
17 13 0.02262403443455696
17 14 0.12036190927028656
17 15 2.3784605218679644e-06
17 16 0.29323431849479675
17 17 0.08756069839000702
17 18 0.001617681817151606
17 19 0.007422060705721378
17 20 0.10934685915708542
17 21 0.007426377385854721
17 22 0.0001873397413874045
17 23 0.01371689885854721
17 24 2.309647442189089e-07
17 25 0.042519114911556244
17 26 0.0001887229736894369
17 27 0.07227519154548645
17 28 0.0195657666772604
17 29 4.095827534911223e-06
17 30 1.978716318262741e-05
17 31 0.015638090670108795
17 32 5.194121513341088e-06
17 33 5.132469595992006e-06
17 34 0.0009953889530152082
17 35 0.0014715775614604354
17 36 0.023829637095332146
17 37 1.4368987422130886e-06
17 38 1.0356116035836749e-06
17 39 0.0008803143282420933
18 1 0.003676965367048979
18 2 0.012119804508984089
18 3 0.008062331937253475
18 4 1.3309717360243667e-05
18 5 0.01380474679172039
18 6 0.006505772937089205
18 7 0.02568885311484337
18 8 0.015400191769003868
18 9 0.015386112965643406
18 10 0.008069462142884731
18 11 0.011790510267019272
18 12 0.03246051073074341
18 13 0.00011244919733144343
18 14 1.3365016457100864e-05
18 15 5.215398601876586e-08
18 16 0.015324782580137253
18 17 0.004365356173366308
18 18 0.057806503027677536
18 19 4.375059688754845e-06
18 20 0.027875980362296104
18 21 0.001673012739047408
18 22 0.0074846455827355385
18 23 0.00648836512118578
18 24 0.01732107810676098
18 25 0.02761213108897209
18 26 5.9450171647768e-06
18 27 0.48465514183044434
18 28 0.014850438572466373
18 29 0.1019214391708374
18 30 1.3903409126214683e-06
18 31 0.01027172151952982
18 32 0.016160935163497925
18 33 0.00569338072091341
18 34 1.328709095105296e-05
18 35 0.001025565667077899
18 36 0.0013327162014320493
18 37 2.74735327820963e-07
18 38 0.052048083394765854
18 39 0.005168822593986988
19 1 0.23401248455047607
19 2 0.00116145727224648
19 3 0.010325027629733086
19 4 0.020221266895532608
19 5 0.010292913764715195
19 6 0.008751612156629562
19 7 1.4286456462286878e-05
19 8 3.315440721962659e-07
19 9 0.0045048887841403484
19 10 0.018953444436192513
19 11 0.009783544577658176
19 12 0.00740979565307498
19 13 0.040768805891275406
19 14 0.09465502202510834
19 15 0.00014905417629051954
19 16 0.00010207924788119271
19 17 0.000604725384619087
19 18 0.2893465459346771
19 19 0.00043741194531321526
19 20 0.023250216618180275
19 21 0.03166549280285835
19 22 0.00021292544261086732
19 23 6.856762774987146e-05
19 24 0.0006179336924105883
19 25 0.00749171432107687
19 26 0.3381485641002655
19 27 0.0163665059953928
19 28 0.009185252711176872
19 29 2.962965299957432e-05
19 30 7.402462506433949e-05
19 31 0.03428545966744423
19 32 0.00838836282491684
19 33 0.0005453294143080711
19 34 0.00998725090175867
19 35 0.00043856410775333643
19 36 0.025455955415964127
19 37 0.022516191005706787
19 38 3.81832933271653e-07
19 39 0.0012594711733981967
20 1 7.859973720769631e-07
20 2 0.020844170823693275
20 3 0.007413610816001892
20 4 1.7348639858028037e-06
20 5 0.015046183951199055
20 6 0.06209602952003479
20 7 0.017459971830248833
20 8 0.00015996200090739876
20 9 0.0026297501754015684
20 10 0.010708658955991268
20 11 0.23840777575969696
20 12 0.011501035653054714
20 13 0.006592429243028164
20 14 0.07616093009710312
20 15 0.08140833675861359
20 16 0.14335303008556366
20 17 9.38584162213374e-06
20 18 0.03637954965233803
20 19 0.0496310293674469
20 20 0.01596878655254841
20 21 0.11942819505929947
20 22 0.00022724515292793512
20 23 0.005617671646177769
20 24 0.00013225736620370299
20 25 0.009938283823430538
20 26 8.520207484252751e-05
20 27 0.01618834212422371
20 28 6.239852723410877e-08
20 29 2.9768903004878666e-06
20 30 0.40874582529067993
20 31 0.03730747848749161
20 32 0.0743434801697731
20 33 0.0032324069179594517
20 34 0.05258087441325188
20 35 0.007497790735214949
20 36 0.0008496972150169313
20 37 0.0074896980077028275
20 38 0.06751346588134766
20 39 0.05365424603223801
21 1 0.017270680516958237
21 2 0.00019729524501599371
21 3 0.02124209888279438
21 4 0.005026624538004398
21 5 0.00015996162255760282
21 6 1.3176687389204744e-05
21 7 0.00014573265798389912
21 8 3.035489316971507e-05
21 9 0.10764656960964203
21 10 0.007389398291707039
21 11 0.012491450645029545
21 12 0.00978539977222681
21 13 0.009621374309062958
21 14 0.0016303290612995625
21 15 5.0862247007898986e-05
21 16 4.4337448343867436e-05
21 17 0.0945315957069397
21 18 0.0009652096778154373
21 19 0.016468338668346405
21 20 4.0027043723966926e-05
21 21 1.1512694982229732e-05
21 22 0.00012317343498580158
21 23 0.15667827427387238
21 24 1.1175867342672063e-08
21 25 0.021930444985628128
21 26 0.013757174834609032
21 27 2.5145686421979008e-08
21 28 0.004895176738500595
21 29 0.016782736405730247
21 30 0.016459424048662186
21 31 1.8167991129303118e-06
21 32 0.020864112302660942
21 33 0.005013142712414265
21 34 0.036913543939590454
21 35 0.012959317304193974
21 36 0.01915167272090912
21 37 0.007746180519461632
21 38 0.01982012577354908
21 39 0.0005138480337336659
22 1 0.0025090761482715607
22 2 0.02179337479174137
22 3 0.013807746581733227
22 4 5.587933671336032e-09
22 5 0.04609768092632294
22 6 0.05293119698762894
22 7 0.036056194454431534
22 8 1.8626450382086546e-09
22 9 9.313225191043273e-10
22 10 0.01693454384803772
22 11 0.06748941540718079
22 12 0.002431547036394477
22 13 0.009198910556733608
22 14 0.019693857058882713
22 15 4.723813617601991e-06
22 16 0.0001826143270591274
22 17 0.030366146937012672
22 18 0.0006452680681832135
22 19 3.7252898543727042e-09
22 20 0.00935006607323885
22 21 0.03283489868044853
22 22 0.0020991740748286247
22 23 0.15873995423316956
22 24 0.0001103745962609537
22 25 8.601719855505507e-06
22 26 0.002654595300555229
22 27 3.227946217521094e-05
22 28 0.005478222388774157
22 29 0.021397637203335762
22 30 1.4958544852561317e-05
22 31 0.02187560312449932
22 32 0.2059651017189026
22 33 2.9530632673413493e-05
22 34 0.11353637278079987
22 35 0.0031268398743122816
22 36 0.007797662168741226
22 37 0.03077602945268154
22 38 0.24687451124191284
22 39 5.2060011512367055e-05
23 1 7.955719411256723e-06
23 2 5.587933671336032e-09
23 3 0.005909469909965992
23 4 0.0002502167480997741
23 5 0.006967210676521063
23 6 0.02883937954902649
23 7 0.007771831005811691
23 8 0.0008405967964790761
23 9 0.07442663609981537
23 10 0.002066283952444792
23 11 0.02719063311815262
23 12 0.0886184424161911
23 13 0.0008265748037956655
23 14 0.11464310437440872
23 15 0.09451855719089508
23 16 0.024027114734053612
23 17 0.016438214108347893
23 18 5.401665930548916e-06
23 19 0.13139452040195465
23 20 0.00022987935517448932
23 21 0.028899621218442917
23 22 0.1709545999765396
23 23 0.02382989414036274
23 24 0.00408539641648531
23 25 5.103506737214047e-07
23 26 0.084304079413414
23 27 0.010164649225771427
23 28 0.1498744785785675
23 29 2.2351716921775733e-08
23 30 0.012454405426979065
23 31 0.009788029827177525
23 32 0.019608544185757637
23 33 0.19256691634655
23 34 0.021662764251232147
23 35 0.021544985473155975
23 36 0.021467819809913635
23 37 0.0008017767104320228
23 38 0.00010247026511933655
23 39 0.1531410813331604
24 1 0.0010353269753977656
24 2 5.044132922193967e-05
24 3 0.06790003925561905
24 4 0.07187201082706451
24 5 0.015859322622418404
24 6 4.032696961075999e-05
24 7 0.01654672808945179
24 8 0.0
24 9 0.05409819632768631
24 10 0.05778328329324722
24 11 0.008986342698335648
24 12 0.05719158798456192
24 13 2.8870973167727243e-08
24 14 0.006503093522042036
24 15 0.0021962278988212347
24 16 0.23977118730545044
24 17 0.07187090814113617
24 18 0.012780413031578064
24 19 0.017109662294387817
24 20 0.030119942501187325
24 21 0.009812013246119022
24 22 0.014816783368587494
24 23 0.0006009975913912058
24 24 0.00984941516071558
24 25 2.1885858814130188e-07
24 26 0.06306765973567963
24 27 0.01645534858107567
24 28 0.041954658925533295
24 29 0.059082966297864914
24 30 0.007843641564249992
24 31 0.12251025438308716
24 32 0.0012487334897741675
24 33 0.07705303281545639
24 34 0.016361527144908905
24 35 0.0075333695858716965
24 36 0.0014487680746242404
24 37 0.13561221957206726
24 38 0.007520210929214954
24 39 0.02712097018957138
25 1 9.871991579757378e-08
25 2 0.07779204100370407
25 3 0.004807732068002224
25 4 0.04177827388048172
25 5 0.018901044502854347
25 6 0.0009361699922010303
25 7 0.03572993725538254
25 8 0.003836254356428981
25 9 0.009611819870769978
25 10 0.04011768102645874
25 11 0.170598566532135
25 12 0.011404477059841156
25 13 8.398855243285652e-06
25 14 0.0006228261045180261
25 15 1.210714657418066e-07
25 16 0.03987247124314308
25 17 0.5082830190658569
25 18 2.473213726261747e-06
25 19 0.014520595781505108
25 20 0.09861412644386292
25 21 2.9802265544276452e-08
25 22 0.04744207486510277
25 23 0.017505871132016182
25 24 0.0198049359023571
25 25 0.015054108574986458
25 26 0.0033419181127101183
25 27 0.14692974090576172
25 28 0.007913902401924133
25 29 0.025533486157655716
25 30 0.016644645482301712
25 31 0.013098807074129581
25 32 2.63559968516347e-07
25 33 0.03007771447300911
25 34 0.011846181005239487
25 35 0.007446750067174435
25 36 0.037779033184051514
25 37 3.67708253179444e-06
25 38 0.05109212547540665
25 39 0.00127742113545537
26 1 0.021315831691026688
26 2 0.006413946393877268
26 3 0.002660545986145735
26 4 0.009827600792050362
26 5 0.026676112785935402
26 6 0.016868259757757187
26 7 0.011524127796292305
26 8 0.0021179376635700464
26 9 0.03658539801836014
26 10 0.0
26 11 0.051785267889499664
26 12 0.016256829723715782
26 13 0.007109084632247686
26 14 2.6692576284403913e-05
26 15 0.0
26 16 0.01704179309308529
26 17 0.15267997980117798
26 18 4.190225081401877e-05
26 19 1.700872599030845e-05
26 20 0.019484346732497215
26 21 1.7468255464336835e-05
26 22 0.008336810395121574
26 23 0.04763738065958023
26 24 0.00017710395331960171
26 25 0.002935692435130477
26 26 0.20013096928596497
26 27 3.1169627618510276e-05
26 28 0.061315249651670456
26 29 7.478165002794412e-07
26 30 0.12337814271450043
26 31 1.1854970125568798e-06
26 32 0.003673193044960499
26 33 2.4563858460169286e-05
26 34 0.1328190416097641
26 35 0.04267784580588341
26 36 0.08889374881982803
26 37 0.002860765904188156
26 38 1.2759028322761878e-07
26 39 0.11245493590831757
27 1 0.009575027041137218
27 2 1.5691575754317455e-06
27 3 0.026699410751461983
27 4 0.08218567818403244
27 5 2.514567754019481e-08
27 6 0.016416901722550392
27 7 0.15775807201862335
27 8 0.04075624421238899
27 9 0.1611541360616684
27 10 3.2105756417877274e-06
27 11 0.010310540907084942
27 12 0.010437443852424622
27 13 0.0019048675894737244
27 14 0.00473514711484313
27 15 3.8385463994927704e-05
